time,evid,arid,phase,network,station
2000-12-13T18:21:09.250000,201,4,P,X,ST3 
2000-12-13T18:21:09.080000,201,5,P,X,ST5 
2000-12-13T18:21:06.800000,201,6,P,X,ST6 
2000-12-13T18:21:07.310000,201,7,P,X,ST8 
2000-12-13T18:21:12.090000,201,8,S,X,ST8 
2000-12-13T18:21:07.920000,201,9,P,X,ST9 
2000-12-13T18:21:12.980000,201,10,S,X,ST9 
2000-12-13T18:21:09.310000,201,11,P,X,ST10
2000-12-13T18:21:11.240000,201,12,P,X,ST11
2000-12-13T18:21:18.760000,201,13,S,X,ST11
2000-12-13T18:21:07.530000,201,14,P,X,ST12
2000-12-13T18:21:12.050000,201,15,S,X,ST12
2000-12-13T18:21:02.430000,201,16,P,X,ST13
2000-12-13T18:21:05.330000,201,17,P,X,ST14
2000-12-13T18:21:04.180000,201,18,S,X,ST15
2000-12-13T18:21:05.260000,201,19,P,X,ST16
2000-12-13T18:21:08.190000,201,20,S,X,ST16
2000-12-13T18:21:02.550000,201,21,P,X,ST18
2000-12-13T18:21:03.640000,201,22,S,X,ST18
2000-12-13T18:21:07.240000,201,23,P,X,ST20
2000-12-13T18:21:11.710000,201,24,S,X,ST20
2000-12-13T18:21:04.470000,201,25,P,X,ST21
2000-12-13T18:21:07.380000,201,26,P,X,ST22
2000-12-13T18:21:03.350000,201,27,P,X,ST23
2000-12-13T18:21:04.970000,201,28,S,X,ST23
2000-12-13T18:21:03.680000,201,29,P,X,ST24
2000-12-13T18:21:05.310000,201,30,S,X,ST25
2000-12-13T18:21:05.380000,201,31,S,X,ST26
2000-12-13T18:22:05.050000,202,1,P,X,ST1 
2000-12-13T18:22:07.860000,202,2,S,X,ST1 
2000-12-13T18:22:14.640000,202,3,S,X,ST3 
2000-12-13T18:22:09.140000,202,4,S,X,ST4 
2000-12-13T18:22:14.450000,202,5,S,X,ST5 
2000-12-13T18:22:06.760000,202,6,P,X,ST6 
2000-12-13T18:22:05.620000,202,7,P,X,ST7 
2000-12-13T18:22:09.070000,202,8,S,X,ST7 
2000-12-13T18:22:06.990000,202,9,P,X,ST8 
2000-12-13T18:22:11.540000,202,10,S,X,ST8 
2000-12-13T18:22:12.370000,202,11,S,X,ST9 
2000-12-13T18:22:11.020000,202,12,P,X,ST11
2000-12-13T18:22:07.300000,202,13,P,X,ST12
2000-12-13T18:22:11.700000,202,14,S,X,ST12
2000-12-13T18:22:02.760000,202,15,P,X,ST13
2000-12-13T18:22:05.280000,202,16,P,X,ST14
2000-12-13T18:22:02.770000,202,17,P,X,ST15
2000-12-13T18:22:04.010000,202,18,S,X,ST15
2000-12-13T18:22:05.380000,202,19,P,X,ST17
2000-12-13T18:22:02.960000,202,20,S,X,ST19
2000-12-13T18:22:06.990000,202,21,P,X,ST20
2000-12-13T18:22:04.300000,202,22,P,X,ST21
2000-12-13T18:22:07.160000,202,23,P,X,ST22
2000-12-13T18:22:03.830000,202,24,P,X,ST24
2000-12-13T18:22:05.830000,202,25,S,X,ST24
2000-12-13T18:22:03.350000,202,26,P,X,ST25
2000-12-13T18:22:03.680000,202,27,P,X,ST26
2000-12-13T18:23:09.660000,203,1,P,X,ST0 
2000-12-13T18:23:15.740000,203,2,S,X,ST0 
2000-12-13T18:23:03.670000,203,3,P,X,ST1 
2000-12-13T18:23:08.340000,203,4,P,X,ST2 
2000-12-13T18:23:04.460000,203,5,P,X,ST3 
2000-12-13T18:23:06.870000,203,6,S,X,ST3 
2000-12-13T18:23:06.010000,203,7,P,X,ST5 
2000-12-13T18:23:09.480000,203,8,S,X,ST5 
2000-12-13T18:23:07.270000,203,9,P,X,ST6 
2000-12-13T18:23:11.560000,203,10,S,X,ST6 
2000-12-13T18:23:05.660000,203,11,P,X,ST7 
2000-12-13T18:23:04.290000,203,12,P,X,ST8 
2000-12-13T18:23:12.270000,203,13,S,X,ST9 
2000-12-13T18:23:06.870000,203,14,S,X,ST10
2000-12-13T18:23:06.430000,203,15,P,X,ST11
2000-12-13T18:23:10.470000,203,16,S,X,ST11
2000-12-13T18:23:04.080000,203,17,S,X,ST12
2000-12-13T18:23:06.250000,203,18,P,X,ST14
2000-12-13T18:23:10.670000,203,19,S,X,ST15
2000-12-13T18:23:09.440000,203,20,P,X,ST17
2000-12-13T18:23:07.400000,203,21,P,X,ST18
2000-12-13T18:23:02.420000,203,22,P,X,ST20
2000-12-13T18:23:06.600000,203,23,S,X,ST21
2000-12-13T18:23:02.390000,203,24,P,X,ST22
2000-12-13T18:23:03.360000,203,25,S,X,ST22
2000-12-13T18:23:13.530000,203,26,S,X,ST24
2000-12-13T18:23:05.370000,203,27,P,X,ST25
2000-12-13T18:23:08.520000,203,28,S,X,ST25
2000-12-13T18:24:08.990000,204,1,S,X,ST0 
2000-12-13T18:24:04.220000,204,2,P,X,ST1 
2000-12-13T18:24:06.460000,204,3,S,X,ST1 
2000-12-13T18:24:11.370000,204,4,P,X,ST2 
2000-12-13T18:24:08.190000,204,5,P,X,ST3 
2000-12-13T18:24:06.310000,204,6,P,X,ST4 
2000-12-13T18:24:08.030000,204,7,P,X,ST5 
2000-12-13T18:24:12.950000,204,8,S,X,ST5 
2000-12-13T18:24:06.130000,204,9,P,X,ST6 
2000-12-13T18:24:09.770000,204,10,S,X,ST6 
2000-12-13T18:24:05.420000,204,11,P,X,ST7 
2000-12-13T18:24:06.380000,204,12,P,X,ST8 
2000-12-13T18:24:10.510000,204,13,S,X,ST8 
2000-12-13T18:24:07.540000,204,14,P,X,ST9 
2000-12-13T18:24:12.260000,204,15,S,X,ST9 
2000-12-13T18:24:08.240000,204,16,P,X,ST10
2000-12-13T18:24:13.400000,204,17,S,X,ST10
2000-12-13T18:24:16.930000,204,18,S,X,ST11
2000-12-13T18:24:06.420000,204,19,P,X,ST12
2000-12-13T18:24:10.190000,204,20,S,X,ST12
2000-12-13T18:24:04.600000,204,21,S,X,ST13
2000-12-13T18:24:07.170000,204,22,S,X,ST14
2000-12-13T18:24:03.400000,204,23,P,X,ST15
2000-12-13T18:24:05.070000,204,24,S,X,ST15
2000-12-13T18:24:05.790000,204,25,P,X,ST16
2000-12-13T18:24:09.120000,204,26,S,X,ST16
2000-12-13T18:24:05.670000,204,27,P,X,ST17
2000-12-13T18:24:08.920000,204,28,S,X,ST17
2000-12-13T18:24:03.560000,204,29,P,X,ST18
2000-12-13T18:24:05.370000,204,30,S,X,ST18
2000-12-13T18:24:02.890000,204,31,P,X,ST19
2000-12-13T18:24:04.210000,204,32,S,X,ST19
2000-12-13T18:24:06.170000,204,33,P,X,ST20
2000-12-13T18:24:03.610000,204,34,P,X,ST21
2000-12-13T18:24:06.300000,204,35,P,X,ST22
2000-12-13T18:24:02.830000,204,36,P,X,ST23
2000-12-13T18:24:03.180000,204,37,P,X,ST25
2000-12-13T18:25:04.390000,205,1,P,X,ST1 
2000-12-13T18:25:06.680000,205,2,S,X,ST1 
2000-12-13T18:25:08.290000,205,3,P,X,ST2 
2000-12-13T18:25:13.500000,205,4,S,X,ST2 
2000-12-13T18:25:08.980000,205,5,P,X,ST4 
2000-12-13T18:25:06.310000,205,6,P,X,ST5 
2000-12-13T18:25:07.930000,205,7,P,X,ST6 
2000-12-13T18:25:12.690000,205,8,S,X,ST6 
2000-12-13T18:25:03.970000,205,9,P,X,ST10
2000-12-13T18:25:05.880000,205,10,P,X,ST11
2000-12-13T18:25:09.540000,205,11,S,X,ST11
2000-12-13T18:25:03.130000,205,12,P,X,ST12
2000-12-13T18:25:04.530000,205,13,S,X,ST12
2000-12-13T18:25:07.580000,205,14,P,X,ST13
2000-12-13T18:25:06.950000,205,15,P,X,ST14
2000-12-13T18:25:11.030000,205,16,S,X,ST14
2000-12-13T18:25:07.040000,205,17,P,X,ST15
2000-12-13T18:25:11.430000,205,18,S,X,ST15
2000-12-13T18:25:09.450000,205,19,P,X,ST16
2000-12-13T18:25:10.060000,205,20,P,X,ST17
2000-12-13T18:25:16.440000,205,21,S,X,ST17
2000-12-13T18:25:12.850000,205,22,S,X,ST18
2000-12-13T18:25:07.320000,205,23,P,X,ST19
2000-12-13T18:25:11.830000,205,24,S,X,ST19
2000-12-13T18:25:03.510000,205,25,S,X,ST20
2000-12-13T18:25:04.930000,205,26,P,X,ST21
2000-12-13T18:25:07.680000,205,27,S,X,ST21
2000-12-13T18:25:03.310000,205,28,S,X,ST22
2000-12-13T18:25:05.660000,205,29,P,X,ST23
2000-12-13T18:25:08.950000,205,30,P,X,ST24
2000-12-13T18:25:05.810000,205,31,P,X,ST25
2000-12-13T18:25:09.260000,205,32,S,X,ST25
2000-12-13T18:25:14.540000,205,33,S,X,ST26
2000-12-13T18:26:09.700000,206,1,P,X,ST0 
2000-12-13T18:26:15.810000,206,2,S,X,ST0 
2000-12-13T18:26:05.470000,206,3,S,X,ST1 
2000-12-13T18:26:08.400000,206,4,P,X,ST2 
2000-12-13T18:26:13.570000,206,5,S,X,ST2 
2000-12-13T18:26:04.520000,206,6,P,X,ST3 
2000-12-13T18:26:06.070000,206,7,P,X,ST5 
2000-12-13T18:26:07.300000,206,8,P,X,ST6 
2000-12-13T18:26:06.820000,206,9,S,X,ST8 
2000-12-13T18:26:07.650000,206,10,P,X,ST9 
2000-12-13T18:26:04.540000,206,11,P,X,ST10
2000-12-13T18:26:06.520000,206,12,P,X,ST11
2000-12-13T18:26:02.880000,206,13,P,X,ST12
2000-12-13T18:26:07.000000,206,14,P,X,ST13
2000-12-13T18:26:06.280000,206,15,P,X,ST14
2000-12-13T18:26:06.640000,206,16,P,X,ST15
2000-12-13T18:26:09.120000,206,17,P,X,ST16
2000-12-13T18:26:14.940000,206,18,S,X,ST16
2000-12-13T18:26:09.480000,206,19,P,X,ST17
2000-12-13T18:26:15.440000,206,20,S,X,ST17
2000-12-13T18:26:07.430000,206,21,P,X,ST18
2000-12-13T18:26:06.810000,206,22,P,X,ST19
2000-12-13T18:26:10.930000,206,23,S,X,ST19
2000-12-13T18:26:02.350000,206,24,P,X,ST20
2000-12-13T18:26:03.310000,206,25,S,X,ST20
2000-12-13T18:26:02.350000,206,26,P,X,ST22
2000-12-13T18:26:05.180000,206,27,P,X,ST23
2000-12-13T18:26:08.130000,206,28,S,X,ST23
2000-12-13T18:26:13.650000,206,29,S,X,ST26
2000-12-13T18:27:10.770000,207,1,P,X,ST0 
2000-12-13T18:27:17.540000,207,2,S,X,ST0 
2000-12-13T18:27:04.910000,207,3,P,X,ST1 
2000-12-13T18:27:07.060000,207,4,P,X,ST2 
2000-12-13T18:27:11.330000,207,5,S,X,ST2 
2000-12-13T18:27:04.030000,207,6,P,X,ST3 
2000-12-13T18:27:10.200000,207,7,P,X,ST4 
2000-12-13T18:27:16.700000,207,8,S,X,ST4 
2000-12-13T18:27:05.040000,207,9,P,X,ST5 
2000-12-13T18:27:07.360000,207,10,P,X,ST6 
2000-12-13T18:27:07.070000,207,11,P,X,ST7 
2000-12-13T18:27:11.410000,207,12,S,X,ST7 
2000-12-13T18:27:09.000000,207,13,S,X,ST8 
2000-12-13T18:27:08.900000,207,14,P,X,ST9 
2000-12-13T18:27:14.420000,207,15,S,X,ST9 
2000-12-13T18:27:05.310000,207,16,S,X,ST10
2000-12-13T18:27:02.160000,207,17,P,X,ST12
2000-12-13T18:27:02.950000,207,18,S,X,ST12
2000-12-13T18:27:08.010000,207,19,P,X,ST13
2000-12-13T18:27:12.840000,207,20,S,X,ST13
2000-12-13T18:27:06.640000,207,21,P,X,ST14
2000-12-13T18:27:10.400000,207,22,S,X,ST14
2000-12-13T18:27:07.940000,207,23,P,X,ST15
2000-12-13T18:27:10.430000,207,24,P,X,ST16
2000-12-13T18:27:10.360000,207,25,P,X,ST17
2000-12-13T18:27:16.790000,207,26,S,X,ST17
2000-12-13T18:27:14.030000,207,27,S,X,ST18
2000-12-13T18:27:03.610000,207,28,P,X,ST20
2000-12-13T18:27:05.380000,207,29,S,X,ST20
2000-12-13T18:27:05.620000,207,30,P,X,ST21
2000-12-13T18:27:08.760000,207,31,S,X,ST21
2000-12-13T18:27:06.420000,207,32,P,X,ST23
2000-12-13T18:27:15.210000,207,33,S,X,ST24
2000-12-13T18:27:06.730000,207,34,P,X,ST25
2000-12-13T18:27:10.770000,207,35,S,X,ST25
2000-12-13T18:27:09.550000,207,36,P,X,ST26
2000-12-13T18:27:15.490000,207,37,S,X,ST26
2000-12-13T18:28:11.070000,208,1,S,X,ST0 
2000-12-13T18:28:03.090000,208,2,P,X,ST1 
2000-12-13T18:28:10.510000,208,3,P,X,ST2 
2000-12-13T18:28:06.990000,208,4,P,X,ST3 
2000-12-13T18:28:07.410000,208,5,P,X,ST5 
2000-12-13T18:28:11.930000,208,6,S,X,ST5 
2000-12-13T18:28:06.390000,208,7,P,X,ST6 
2000-12-13T18:28:10.230000,208,8,S,X,ST6 
2000-12-13T18:28:07.460000,208,9,S,X,ST7 
2000-12-13T18:28:05.220000,208,10,P,X,ST8 
2000-12-13T18:28:11.420000,208,11,S,X,ST10
2000-12-13T18:28:14.940000,208,12,S,X,ST11
2000-12-13T18:28:08.390000,208,13,S,X,ST12
2000-12-13T18:28:04.930000,208,14,P,X,ST14
2000-12-13T18:28:07.730000,208,15,S,X,ST14
2000-12-13T18:28:03.980000,208,16,P,X,ST15
2000-12-13T18:28:06.130000,208,17,S,X,ST15
2000-12-13T18:28:06.540000,208,18,P,X,ST16
2000-12-13T18:28:06.890000,208,19,P,X,ST17
2000-12-13T18:28:11.030000,208,20,S,X,ST17
2000-12-13T18:28:06.130000,208,21,S,X,ST19
2000-12-13T18:28:04.970000,208,22,P,X,ST20
2000-12-13T18:28:05.130000,208,23,P,X,ST22
2000-12-13T18:28:08.080000,208,24,S,X,ST22
2000-12-13T18:28:05.660000,208,25,P,X,ST24
2000-12-13T18:28:08.940000,208,26,S,X,ST24
2000-12-13T18:28:04.230000,208,27,S,X,ST25
2000-12-13T18:28:05.650000,208,28,P,X,ST26
2000-12-13T18:29:10.440000,209,1,P,X,ST0 
2000-12-13T18:29:04.560000,209,2,P,X,ST1 
2000-12-13T18:29:07.950000,209,3,P,X,ST2 
2000-12-13T18:29:12.900000,209,4,S,X,ST2 
2000-12-13T18:29:03.550000,209,5,P,X,ST3 
2000-12-13T18:29:05.360000,209,6,S,X,ST3 
2000-12-13T18:29:09.330000,209,7,P,X,ST4 
2000-12-13T18:29:07.860000,209,8,P,X,ST6 
2000-12-13T18:29:06.120000,209,9,P,X,ST7 
2000-12-13T18:29:07.170000,209,10,S,X,ST8 
2000-12-13T18:29:07.880000,209,11,P,X,ST9 
2000-12-13T18:29:05.640000,209,12,P,X,ST11
2000-12-13T18:29:02.820000,209,13,P,X,ST12
2000-12-13T18:29:04.020000,209,14,S,X,ST12
2000-12-13T18:29:12.520000,209,15,S,X,ST13
2000-12-13T18:29:07.340000,209,16,P,X,ST15
2000-12-13T18:29:11.900000,209,17,S,X,ST15
2000-12-13T18:29:09.770000,209,18,P,X,ST16
2000-12-13T18:29:15.970000,209,19,S,X,ST16
2000-12-13T18:29:10.220000,209,20,P,X,ST17
2000-12-13T18:29:16.690000,209,21,S,X,ST17
2000-12-13T18:29:08.140000,209,22,P,X,ST18
2000-12-13T18:29:13.250000,209,23,S,X,ST18
2000-12-13T18:29:02.670000,209,24,P,X,ST20
2000-12-13T18:29:03.830000,209,25,S,X,ST20
2000-12-13T18:29:05.150000,209,26,P,X,ST21
2000-12-13T18:29:02.400000,209,27,P,X,ST22
2000-12-13T18:29:03.370000,209,28,S,X,ST22
2000-12-13T18:29:05.910000,209,29,P,X,ST23
2000-12-13T18:29:14.830000,209,30,S,X,ST24
2000-12-13T18:29:09.160000,209,31,P,X,ST26
2000-12-13T18:30:10.430000,210,1,P,X,ST0 
2000-12-13T18:30:17.000000,210,2,S,X,ST0 
2000-12-13T18:30:04.550000,210,3,P,X,ST1 
2000-12-13T18:30:06.950000,210,4,S,X,ST1 
2000-12-13T18:30:08.130000,210,5,P,X,ST2 
2000-12-13T18:30:13.220000,210,6,S,X,ST2 
2000-12-13T18:30:03.570000,210,7,P,X,ST3 
2000-12-13T18:30:09.230000,210,8,P,X,ST4 
2000-12-13T18:30:15.090000,210,9,S,X,ST4 
2000-12-13T18:30:04.370000,210,10,P,X,ST8 
2000-12-13T18:30:06.920000,210,11,S,X,ST8 
2000-12-13T18:30:07.740000,210,12,P,X,ST9 
2000-12-13T18:30:09.260000,210,13,S,X,ST11
2000-12-13T18:30:03.010000,210,14,P,X,ST12
2000-12-13T18:30:04.330000,210,15,S,X,ST12
2000-12-13T18:30:07.770000,210,16,P,X,ST13
2000-12-13T18:30:12.540000,210,17,S,X,ST13
2000-12-13T18:30:11.180000,210,18,S,X,ST14
2000-12-13T18:30:11.810000,210,19,S,X,ST15
2000-12-13T18:30:09.700000,210,20,P,X,ST16
2000-12-13T18:30:08.110000,210,21,P,X,ST18
2000-12-13T18:30:07.540000,210,22,P,X,ST19
2000-12-13T18:30:03.690000,210,23,S,X,ST20
2000-12-13T18:30:05.150000,210,24,P,X,ST21
2000-12-13T18:30:02.370000,210,25,P,X,ST22
2000-12-13T18:30:05.880000,210,26,P,X,ST23
2000-12-13T18:30:09.340000,210,27,S,X,ST23
2000-12-13T18:30:06.030000,210,28,P,X,ST25
2000-12-13T18:30:09.640000,210,29,S,X,ST25
2000-12-13T18:30:09.170000,210,30,P,X,ST26
2000-12-13T18:31:10.180000,211,1,S,X,ST0 
2000-12-13T18:31:03.610000,211,2,P,X,ST1 
2000-12-13T18:31:05.430000,211,3,S,X,ST1 
2000-12-13T18:31:11.040000,211,4,P,X,ST2 
2000-12-13T18:31:17.970000,211,5,S,X,ST2 
2000-12-13T18:31:12.380000,211,6,S,X,ST3 
2000-12-13T18:31:06.370000,211,7,P,X,ST4 
2000-12-13T18:31:06.440000,211,8,P,X,ST6 
2000-12-13T18:31:04.870000,211,9,P,X,ST7 
2000-12-13T18:31:05.730000,211,10,P,X,ST8 
2000-12-13T18:31:07.140000,211,11,P,X,ST9 
2000-12-13T18:31:11.580000,211,12,S,X,ST9 
2000-12-13T18:31:16.020000,211,13,S,X,ST11
2000-12-13T18:31:05.970000,211,14,P,X,ST12
2000-12-13T18:31:09.420000,211,15,S,X,ST12
2000-12-13T18:31:03.780000,211,16,P,X,ST13
2000-12-13T18:31:05.730000,211,17,S,X,ST13
2000-12-13T18:31:04.950000,211,18,P,X,ST14
2000-12-13T18:31:07.740000,211,19,S,X,ST14
2000-12-13T18:31:03.450000,211,20,P,X,ST15
2000-12-13T18:31:05.190000,211,21,S,X,ST15
2000-12-13T18:31:06.070000,211,22,P,X,ST16
2000-12-13T18:31:09.670000,211,23,S,X,ST16
2000-12-13T18:31:06.410000,211,24,P,X,ST17
2000-12-13T18:31:05.600000,211,25,P,X,ST20
2000-12-13T18:31:08.940000,211,26,S,X,ST20
2000-12-13T18:31:02.890000,211,27,P,X,ST21
2000-12-13T18:31:05.760000,211,28,P,X,ST22
2000-12-13T18:31:09.160000,211,29,S,X,ST22
2000-12-13T18:31:02.270000,211,30,P,X,ST23
2000-12-13T18:31:03.160000,211,31,S,X,ST23
2000-12-13T18:31:05.130000,211,32,P,X,ST24
2000-12-13T18:31:08.020000,211,33,S,X,ST24
2000-12-13T18:31:02.630000,211,34,P,X,ST25
2000-12-13T18:31:03.780000,211,35,S,X,ST25
2000-12-13T18:32:10.700000,212,1,P,X,ST0 
2000-12-13T18:32:17.420000,212,2,S,X,ST0 
2000-12-13T18:32:04.830000,212,3,P,X,ST1 
2000-12-13T18:32:07.370000,212,4,S,X,ST1 
2000-12-13T18:32:07.140000,212,5,P,X,ST2 
2000-12-13T18:32:11.450000,212,6,S,X,ST2 
2000-12-13T18:32:04.090000,212,7,P,X,ST3 
2000-12-13T18:32:10.140000,212,8,P,X,ST4 
2000-12-13T18:32:16.580000,212,9,S,X,ST4 
2000-12-13T18:32:07.960000,212,10,S,X,ST5 
2000-12-13T18:32:07.320000,212,11,P,X,ST6 
2000-12-13T18:32:11.580000,212,12,S,X,ST6 
2000-12-13T18:32:07.010000,212,13,P,X,ST7 
2000-12-13T18:32:08.910000,212,14,S,X,ST8 
2000-12-13T18:32:05.650000,212,15,P,X,ST11
2000-12-13T18:32:09.170000,212,16,S,X,ST11
2000-12-13T18:32:02.090000,212,17,P,X,ST12
2000-12-13T18:32:02.830000,212,18,S,X,ST12
2000-12-13T18:32:07.940000,212,19,P,X,ST13
2000-12-13T18:32:06.580000,212,20,P,X,ST14
2000-12-13T18:32:07.870000,212,21,P,X,ST15
2000-12-13T18:32:12.770000,212,22,S,X,ST15
2000-12-13T18:32:10.350000,212,23,P,X,ST16
2000-12-13T18:32:10.300000,212,24,P,X,ST17
2000-12-13T18:32:07.890000,212,25,P,X,ST19
2000-12-13T18:32:03.540000,212,26,P,X,ST20
2000-12-13T18:32:05.260000,212,27,S,X,ST20
2000-12-13T18:32:06.350000,212,28,P,X,ST23
2000-12-13T18:32:09.320000,212,29,P,X,ST24
2000-12-13T18:32:06.650000,212,30,P,X,ST25
2000-12-13T18:32:09.480000,212,31,P,X,ST26
2000-12-13T18:32:15.370000,212,32,S,X,ST26
2000-12-13T18:33:10.320000,213,1,P,X,ST0 
2000-12-13T18:33:16.800000,213,2,S,X,ST0 
2000-12-13T18:33:04.400000,213,3,P,X,ST1 
2000-12-13T18:33:13.240000,213,4,S,X,ST2 
2000-12-13T18:33:05.760000,213,5,S,X,ST3 
2000-12-13T18:33:06.130000,213,6,P,X,ST5 
2000-12-13T18:33:07.840000,213,7,P,X,ST6 
2000-12-13T18:33:12.490000,213,8,S,X,ST6 
2000-12-13T18:33:05.990000,213,9,P,X,ST7 
2000-12-13T18:33:04.400000,213,10,P,X,ST8 
2000-12-13T18:33:07.780000,213,11,P,X,ST9 
2000-12-13T18:33:03.910000,213,12,P,X,ST10
2000-12-13T18:33:05.900000,213,13,P,X,ST11
2000-12-13T18:33:02.860000,213,14,P,X,ST12
2000-12-13T18:33:04.090000,213,15,S,X,ST12
2000-12-13T18:33:07.640000,213,16,P,X,ST13
2000-12-13T18:33:06.880000,213,17,P,X,ST14
2000-12-13T18:33:10.880000,213,18,S,X,ST14
2000-12-13T18:33:07.190000,213,19,P,X,ST15
2000-12-13T18:33:09.620000,213,20,P,X,ST16
2000-12-13T18:33:15.720000,213,21,S,X,ST16
2000-12-13T18:33:13.020000,213,22,S,X,ST18
2000-12-13T18:33:07.420000,213,23,P,X,ST19
2000-12-13T18:33:02.400000,213,24,P,X,ST20
2000-12-13T18:33:02.170000,213,25,P,X,ST22
2000-12-13T18:33:02.990000,213,26,S,X,ST22
2000-12-13T18:33:09.130000,213,27,S,X,ST23
2000-12-13T18:33:05.950000,213,28,P,X,ST25
2000-12-13T18:34:05.780000,214,1,P,X,ST0 
2000-12-13T18:34:09.190000,214,2,S,X,ST0 
2000-12-13T18:34:05.730000,214,3,P,X,ST1 
2000-12-13T18:34:09.200000,214,4,S,X,ST1 
2000-12-13T18:34:13.130000,214,5,P,X,ST2 
2000-12-13T18:34:21.710000,214,6,S,X,ST2 
2000-12-13T18:34:09.060000,214,7,P,X,ST3 
2000-12-13T18:34:04.110000,214,8,P,X,ST4 
2000-12-13T18:34:06.240000,214,9,S,X,ST4 
2000-12-13T18:34:10.060000,214,10,P,X,ST5 
2000-12-13T18:34:16.550000,214,11,S,X,ST5 
2000-12-13T18:34:06.750000,214,12,P,X,ST8 
2000-12-13T18:34:15.440000,214,13,S,X,ST10
2000-12-13T18:34:18.740000,214,14,S,X,ST11
2000-12-13T18:34:07.910000,214,15,P,X,ST12
2000-12-13T18:34:12.830000,214,16,S,X,ST12
2000-12-13T18:34:11.030000,214,17,S,X,ST14
2000-12-13T18:34:03.390000,214,18,S,X,ST15
2000-12-13T18:34:06.580000,214,19,P,X,ST17
2000-12-13T18:34:03.230000,214,20,P,X,ST18
2000-12-13T18:34:04.840000,214,21,S,X,ST18
2000-12-13T18:34:03.610000,214,22,P,X,ST19
2000-12-13T18:34:07.440000,214,23,P,X,ST22
2000-12-13T18:34:12.120000,214,24,S,X,ST22
2000-12-13T18:34:03.970000,214,25,P,X,ST23
2000-12-13T18:34:06.150000,214,26,S,X,ST23
2000-12-13T18:34:05.100000,214,27,P,X,ST24
2000-12-13T18:34:03.510000,214,28,P,X,ST25
2000-12-13T18:34:04.550000,214,29,P,X,ST26
2000-12-13T18:35:05.570000,215,1,P,X,ST0 
2000-12-13T18:35:08.830000,215,2,S,X,ST0 
2000-12-13T18:35:06.150000,215,3,P,X,ST1 
2000-12-13T18:35:09.880000,215,4,S,X,ST1 
2000-12-13T18:35:22.350000,215,5,S,X,ST2 
2000-12-13T18:35:09.420000,215,6,P,X,ST3 
2000-12-13T18:35:15.440000,215,7,S,X,ST3 
2000-12-13T18:35:17.150000,215,8,S,X,ST5 
2000-12-13T18:35:13.960000,215,9,S,X,ST6 
2000-12-13T18:35:05.020000,215,10,P,X,ST7 
2000-12-13T18:35:07.110000,215,11,P,X,ST8 
2000-12-13T18:35:11.780000,215,12,S,X,ST8 
2000-12-13T18:35:06.220000,215,13,P,X,ST9 
2000-12-13T18:35:10.120000,215,14,S,X,ST9 
2000-12-13T18:35:09.740000,215,15,P,X,ST10
2000-12-13T18:35:11.520000,215,16,P,X,ST11
2000-12-13T18:35:13.430000,215,17,S,X,ST12
2000-12-13T18:35:04.710000,215,18,P,X,ST13
2000-12-13T18:35:07.130000,215,19,P,X,ST14
2000-12-13T18:35:11.420000,215,20,S,X,ST14
2000-12-13T18:35:02.830000,215,21,P,X,ST15
2000-12-13T18:35:03.550000,215,22,P,X,ST16
2000-12-13T18:35:06.510000,215,23,P,X,ST17
2000-12-13T18:35:10.390000,215,24,S,X,ST17
2000-12-13T18:35:03.880000,215,25,P,X,ST19
2000-12-13T18:35:05.950000,215,26,S,X,ST19
2000-12-13T18:35:12.350000,215,27,S,X,ST20
2000-12-13T18:35:05.300000,215,28,P,X,ST21
2000-12-13T18:35:08.440000,215,29,S,X,ST21
2000-12-13T18:35:07.800000,215,30,P,X,ST22
2000-12-13T18:35:12.680000,215,31,S,X,ST22
2000-12-13T18:35:05.120000,215,32,P,X,ST24
2000-12-13T18:35:04.000000,215,33,P,X,ST25
2000-12-13T18:35:06.210000,215,34,S,X,ST25
2000-12-13T18:35:04.540000,215,35,P,X,ST26
2000-12-13T18:35:07.090000,215,36,S,X,ST26
2000-12-13T18:36:10.750000,216,1,P,X,ST0 
2000-12-13T18:36:04.860000,216,2,P,X,ST1 
2000-12-13T18:36:07.430000,216,3,P,X,ST2 
2000-12-13T18:36:12.040000,216,4,S,X,ST2 
2000-12-13T18:36:05.140000,216,5,S,X,ST3 
2000-12-13T18:36:09.780000,216,6,P,X,ST4 
2000-12-13T18:36:05.640000,216,7,P,X,ST5 
2000-12-13T18:36:08.940000,216,8,S,X,ST5 
2000-12-13T18:36:07.810000,216,9,P,X,ST6 
2000-12-13T18:36:12.410000,216,10,S,X,ST6 
2000-12-13T18:36:06.600000,216,11,P,X,ST7 
2000-12-13T18:36:05.040000,216,12,P,X,ST8 
2000-12-13T18:36:08.060000,216,13,S,X,ST8 
2000-12-13T18:36:03.240000,216,14,P,X,ST10
2000-12-13T18:36:04.830000,216,15,S,X,ST10
2000-12-13T18:36:05.310000,216,16,P,X,ST11
2000-12-13T18:36:02.580000,216,17,P,X,ST12
2000-12-13T18:36:03.630000,216,18,S,X,ST12
2000-12-13T18:36:08.010000,216,19,P,X,ST13
2000-12-13T18:36:12.930000,216,20,S,X,ST13
2000-12-13T18:36:06.960000,216,21,P,X,ST14
2000-12-13T18:36:10.990000,216,22,S,X,ST14
2000-12-13T18:36:07.700000,216,23,P,X,ST15
2000-12-13T18:36:16.680000,216,24,S,X,ST16
